,Adj Close,Close,High,Low,Open,Volume,coredata(x)
2009-10-12,24354.0,24750.0,25500.0,24750.0,25300.0,2072.0,
2009-10-13,24501.0,24900.0,25150.0,24850.0,24900.0,3796.0,
2009-10-14,24501.0,24900.0,25300.0,24700.0,24800.0,3041.0,
2009-10-15,24304.0,24700.0,26450.0,24700.0,26450.0,4932.0,
2009-10-16,24550.0,24950.0,25050.0,24800.0,24900.0,2290.0,
2009-10-19,24550.0,24950.0,25250.0,24550.0,25000.0,2621.0,
2009-10-20,24501.0,24900.0,25000.0,24450.0,24800.0,3559.0,
2009-10-21,24550.0,24950.0,26000.0,24550.0,25300.0,20181.0,
2009-10-22,24304.0,24700.0,25200.0,24600.0,25200.0,2684.0,
2009-10-23,24304.0,24700.0,25150.0,24400.0,25100.0,2093.0,
2009-10-26,24206.0,24600.0,24700.0,23600.0,24200.0,3404.0,
2009-10-27,23124.0,23500.0,24600.0,22900.0,24150.0,25715.0,
2009-10-28,22582.0,22950.0,23600.0,22650.0,23450.0,2649.0,
2009-10-29,22435.0,22800.0,23000.0,22000.0,23000.0,6030.0,
2009-10-30,22582.0,22950.0,22950.0,22350.0,22350.0,3368.0,
2009-11-02,22336.0,22700.0,22950.0,20100.0,22950.0,4055.0,
2009-11-03,22927.0,23300.0,25700.0,22200.0,22750.0,11839.0,
2009-11-04,22582.0,22950.0,23400.0,22600.0,23300.0,1477.0,
2009-11-05,22927.0,23300.0,23850.0,22800.0,22900.0,1369.0,
2009-11-06,22878.0,23250.0,23700.0,22850.0,23700.0,1274.0,
2009-11-09,23025.0,23400.0,25000.0,22750.0,23250.0,66766.0,
2009-11-10,21549.0,21900.0,23950.0,21700.0,23500.0,33732.0,
2009-11-11,21844.0,22200.0,22500.0,21500.0,22500.0,5731.0,
2009-11-12,20565.0,20900.0,22400.0,20750.0,22000.0,39189.0,
2009-11-13,20614.0,20950.0,21050.0,20650.0,20800.0,9153.0,
2009-11-16,20467.0,20800.0,21100.0,20400.0,20550.0,14535.0,
2009-11-17,20811.0,21150.0,21150.0,20700.0,20950.0,17156.0,
2009-11-18,20910.0,21250.0,21300.0,20700.0,21100.0,16490.0,
2009-11-19,21303.0,21650.0,21700.0,21200.0,21200.0,16705.0,
2009-11-20,21451.0,21800.0,21900.0,21350.0,21900.0,4758.0,
2009-11-23,21500.0,21850.0,22250.0,21550.0,21900.0,10929.0,
2009-11-24,21254.0,21600.0,21850.0,21200.0,21850.0,4114.0,
2009-11-25,21352.0,21700.0,21900.0,21250.0,21900.0,3035.0,
2009-11-26,21549.0,21900.0,22100.0,21500.0,21850.0,6864.0,
2009-11-27,21254.0,21600.0,22000.0,21350.0,22000.0,5833.0,
2009-11-30,21402.0,21750.0,21850.0,21400.0,21600.0,5528.0,
2009-12-01,22041.0,22400.0,22400.0,21000.0,21000.0,6587.0,
2009-12-02,21943.0,22300.0,22450.0,21900.0,22450.0,3178.0,
2009-12-03,21795.0,22150.0,22350.0,22000.0,22350.0,2272.0,
2009-12-04,22041.0,22400.0,22400.0,21800.0,22250.0,4987.0,
2009-12-07,22041.0,22400.0,22400.0,22000.0,22100.0,2826.0,
2009-12-08,21894.0,22250.0,22400.0,22000.0,22350.0,3020.0,
2009-12-09,21992.0,22350.0,22400.0,21900.0,22250.0,5879.0,
2009-12-10,21992.0,22350.0,22850.0,22100.0,22850.0,2990.0,
2009-12-11,22238.0,22600.0,22600.0,22200.0,22350.0,3094.0,
2009-12-14,21943.0,22300.0,22900.0,22300.0,22600.0,3792.0,
2009-12-15,22041.0,22400.0,22500.0,22250.0,22300.0,5282.0,
2009-12-16,21648.0,22000.0,22450.0,22000.0,22150.0,8075.0,
2009-12-17,21844.0,22200.0,22350.0,21800.0,21950.0,10549.0,
2009-12-18,21746.0,22100.0,22500.0,21950.0,22500.0,4768.0,
2009-12-21,21844.0,22200.0,22300.0,21900.0,22150.0,23699.0,
2009-12-22,22238.0,22600.0,22750.0,22150.0,22350.0,16861.0,
2009-12-23,22386.0,22750.0,22750.0,22300.0,22600.0,3183.0,
2009-12-24,22287.0,22650.0,22800.0,22350.0,22800.0,3533.0,
2009-12-28,21795.0,22150.0,22650.0,22050.0,22650.0,13028.0,
2009-12-29,21451.0,21800.0,22000.0,21600.0,22000.0,4841.0,
2009-12-30,22238.0,22600.0,22600.0,21550.0,21800.0,2738.0,
2010-01-04,22140.0,22500.0,22600.0,22000.0,22550.0,3695.0,
2010-01-05,21697.0,22050.0,22550.0,21850.0,22000.0,24336.0,
2010-01-06,21943.0,22300.0,22550.0,22150.0,22550.0,4358.0,
2010-01-07,23271.0,23650.0,24700.0,22300.0,22300.0,51629.0,
2010-01-08,23911.0,24300.0,24600.0,23450.0,23800.0,13357.0,
2010-01-11,23419.0,23800.0,24700.0,23800.0,24300.0,5793.0,
2010-01-12,23370.0,23750.0,24200.0,23600.0,23600.0,7297.0,
2010-01-13,23616.0,24000.0,24500.0,23500.0,23500.0,2992.0,
2010-01-14,23763.0,24150.0,24950.0,23500.0,23550.0,11987.0,
2010-01-15,23616.0,24000.0,24450.0,23900.0,24300.0,4304.0,
2010-01-18,23074.0,23450.0,24300.0,23450.0,24000.0,6004.0,
2010-01-19,23173.0,23550.0,23550.0,23000.0,23450.0,4732.0,
2010-01-20,23124.0,23500.0,23600.0,23200.0,23200.0,6411.0,
2010-01-21,24108.0,24500.0,24800.0,23500.0,23500.0,39909.0,
2010-01-22,24698.0,25100.0,26900.0,24500.0,24500.0,25357.0,
2010-01-25,24600.0,25000.0,26250.0,25000.0,25200.0,13942.0,
2010-01-26,24600.0,25000.0,25600.0,23900.0,25250.0,15162.0,
2010-01-27,24649.0,25050.0,25100.0,24400.0,24400.0,11604.0,
2010-01-28,25387.0,25800.0,26200.0,25300.0,26200.0,3338.0,
2010-01-29,25092.0,25500.0,26050.0,24500.0,25800.0,6532.0,
2010-02-01,25288.0,25700.0,25950.0,24300.0,24550.0,17004.0,
2010-02-02,25485.0,25900.0,26300.0,21850.0,26100.0,12267.0,
2010-02-03,25387.0,25800.0,25900.0,25200.0,25200.0,2142.0,
2010-02-04,25387.0,25800.0,25850.0,25150.0,25800.0,4335.0,
2010-02-05,25485.0,25900.0,25950.0,25000.0,25450.0,15332.0,
2010-02-08,24944.0,25350.0,25950.0,25350.0,25500.0,380.0,
2010-02-09,25239.0,25650.0,25750.0,24800.0,24800.0,3731.0,
2010-02-10,25190.0,25600.0,25700.0,25200.0,25400.0,2376.0,
2010-02-11,25190.0,25600.0,26050.0,25050.0,25500.0,6128.0,
2010-02-12,25387.0,25800.0,26300.0,25250.0,25850.0,1436.0,
2010-02-16,25584.0,26000.0,26250.0,25500.0,25800.0,3146.0,
2010-02-17,25830.0,26250.0,26500.0,25900.0,26500.0,2013.0,
2010-02-18,26371.0,26800.0,27500.0,26550.0,26700.0,42738.0,
2010-02-19,26076.0,26500.0,26800.0,26150.0,26800.0,13536.0,
2010-02-22,26322.0,26750.0,27000.0,26200.0,26200.0,5944.0,
2010-02-23,26223.0,26650.0,27300.0,26350.0,26750.0,6043.0,
2010-02-24,26174.0,26600.0,26700.0,26250.0,26650.0,4164.0,
2010-02-25,25780.0,26200.0,26600.0,26000.0,26600.0,6999.0,
2010-02-26,25830.0,26250.0,26300.0,25550.0,25550.0,2147.0,
2010-03-02,25682.0,26100.0,26700.0,25550.0,26700.0,772.0,
2010-03-03,25682.0,26100.0,26100.0,25900.0,26050.0,6668.0,
2010-03-04,25879.0,26300.0,26450.0,25800.0,26450.0,401.0,
2010-03-05,25485.0,25900.0,26250.0,25700.0,25700.0,51.0,
2010-03-08,25780.0,26200.0,26400.0,25500.0,26000.0,5591.0,
2010-03-09,26076.0,26500.0,26600.0,25700.0,25700.0,3910.0,
2010-03-10,27060.0,27500.0,27800.0,26400.0,26650.0,17551.0,
2010-03-11,27158.0,27600.0,28200.0,27000.0,27000.0,8821.0,
2010-03-12,27748.0,28200.0,29200.0,27250.0,28000.0,35871.0,
2010-03-15,27355.0,27800.0,29000.0,27700.0,29000.0,6104.0,
2010-03-16,27552.0,28000.0,28700.0,27550.0,27550.0,4417.0,
2010-03-17,27552.0,28000.0,28500.0,27900.0,28000.0,7786.0,
2010-03-18,27552.0,28000.0,28450.0,27700.0,28450.0,8266.0,
2010-03-19,27699.0,28150.0,28500.0,27750.0,28500.0,7500.0,
2010-03-22,27552.0,28000.0,28200.0,27650.0,28200.0,12816.0,
2010-03-23,28044.0,28500.0,28500.0,27600.0,28100.0,96322.0,
2010-03-24,28732.0,29200.0,30000.0,28500.0,28850.0,26212.0,
2010-03-25,28536.0,29000.0,29500.0,28750.0,29500.0,4006.0,
2010-03-26,27994.0,28450.0,29200.0,28450.0,29200.0,3653.0,
2010-03-29,27847.0,28300.0,28550.0,27850.0,28000.0,20257.0,
2010-03-30,27798.0,28250.0,28350.0,28000.0,28300.0,15183.0,
2010-03-31,27748.0,28200.0,28400.0,27800.0,27800.0,6386.0,
2010-04-01,27601.0,28050.0,29000.0,27600.0,27850.0,9648.0,
2010-04-02,27158.0,27600.0,28050.0,27600.0,28050.0,4666.0,
2010-04-05,27552.0,28000.0,28050.0,26400.0,27550.0,9624.0,
2010-04-06,27552.0,28000.0,28250.0,27600.0,28000.0,2499.0,
2010-04-07,27453.0,27900.0,28400.0,27350.0,27350.0,1492.0,
2010-04-08,27306.0,27750.0,27800.0,27550.0,27800.0,574.0,
2010-04-09,26961.0,27400.0,27700.0,26950.0,27450.0,2997.0,
2010-04-12,26961.0,27400.0,27400.0,26700.0,26950.0,10387.0,
2010-04-13,26961.0,27400.0,27700.0,26950.0,27400.0,1445.0,
2010-04-14,26961.0,27400.0,27700.0,26950.0,27400.0,2972.0,
2010-04-15,26764.0,27200.0,27400.0,26900.0,27200.0,5813.0,
2010-04-16,27060.0,27500.0,27700.0,26650.0,27100.0,7344.0,
2010-04-19,27060.0,27500.0,27550.0,26800.0,27050.0,5053.0,
2010-04-20,27453.0,27900.0,28400.0,27100.0,27100.0,4845.0,
2010-04-21,26617.0,27050.0,27750.0,26950.0,27450.0,14615.0,
2010-04-22,26518.0,26950.0,27450.0,26000.0,27050.0,11471.0,
2010-04-23,25879.0,26300.0,26950.0,26300.0,26500.0,4503.0,
2010-04-26,25042.0,25450.0,26700.0,25400.0,26700.0,14648.0,
2010-04-27,26076.0,26500.0,26700.0,25200.0,25450.0,9471.0,
2010-04-28,26174.0,26600.0,26700.0,25950.0,26700.0,3170.0,
2010-04-29,26568.0,27000.0,27000.0,26250.0,26250.0,3537.0,
2010-04-30,26568.0,27000.0,27150.0,26250.0,26900.0,4472.0,
2010-05-03,26272.0,26700.0,27000.0,26600.0,26600.0,2071.0,
2010-05-04,25977.0,26400.0,26600.0,26350.0,26450.0,1948.0,
2010-05-06,25436.0,25850.0,26400.0,25850.0,26000.0,4075.0,
2010-05-07,25239.0,25650.0,25850.0,25300.0,25550.0,3812.0,
2010-05-10,24944.0,25350.0,25950.0,25350.0,25950.0,4762.0,
2010-05-11,24649.0,25050.0,25800.0,25000.0,25350.0,4282.0,
2010-05-12,24796.0,25200.0,25700.0,24800.0,25050.0,2416.0,
2010-05-13,24600.0,25000.0,25600.0,24750.0,25250.0,7612.0,
2010-05-14,24501.0,24900.0,25050.0,24600.0,25000.0,3297.0,
2010-05-17,23911.0,24300.0,24800.0,24050.0,24650.0,3864.0,
2010-05-18,23812.0,24200.0,24700.0,23950.0,24200.0,1612.0,
2010-05-19,23812.0,24200.0,24800.0,23700.0,24100.0,5091.0,
2010-05-20,23812.0,24200.0,24300.0,23900.0,24200.0,2350.0,
2010-05-24,23665.0,24050.0,24200.0,23500.0,24200.0,909.0,
2010-05-25,23124.0,23500.0,24100.0,22600.0,24050.0,5638.0,
2010-05-26,23517.0,23900.0,24000.0,23500.0,23500.0,2759.0,
2010-05-27,24304.0,24700.0,24900.0,23600.0,23800.0,4472.0,
2010-05-28,23911.0,24300.0,24800.0,23350.0,24550.0,3712.0,
2010-05-31,24009.0,24400.0,24400.0,23850.0,24300.0,235.0,
2010-06-01,23714.0,24100.0,24900.0,24000.0,24450.0,1745.0,
2010-06-03,24255.0,24650.0,24700.0,23700.0,24100.0,1961.0,
2010-06-04,24501.0,24900.0,25000.0,24550.0,24600.0,3812.0,
2010-06-07,24403.0,24800.0,25500.0,23700.0,24650.0,7641.0,
2010-06-08,24550.0,24950.0,25300.0,24950.0,25300.0,856.0,
2010-06-09,24600.0,25000.0,25000.0,24700.0,24950.0,1926.0,
2010-06-10,24157.0,24550.0,25000.0,24350.0,25000.0,842.0,
2010-06-11,24157.0,24550.0,24700.0,23950.0,24050.0,4821.0,
2010-06-14,23911.0,24300.0,24600.0,24100.0,24550.0,2835.0,
2010-06-15,23616.0,24000.0,24350.0,23700.0,23700.0,1250.0,
2010-06-16,23517.0,23900.0,24100.0,23700.0,24000.0,2942.0,
2010-06-17,22976.0,23350.0,23900.0,23350.0,23900.0,1898.0,
2010-06-18,22878.0,23250.0,23450.0,23000.0,23400.0,2940.0,
2010-06-21,22533.0,22900.0,23300.0,22900.0,23250.0,9813.0,
2010-06-22,23074.0,23450.0,24000.0,22750.0,24000.0,3242.0,
2010-06-23,22533.0,22900.0,23450.0,22600.0,23000.0,3060.0,
2010-06-24,23173.0,23550.0,23900.0,23100.0,23400.0,2268.0,
2010-06-25,23616.0,24000.0,24100.0,23550.0,24100.0,5482.0,
2010-06-28,23812.0,24200.0,24600.0,23800.0,24000.0,2997.0,
2010-06-29,23616.0,24000.0,24400.0,23700.0,24400.0,2243.0,
2010-06-30,23222.0,23600.0,24000.0,23600.0,24000.0,1178.0,
2010-07-01,23370.0,23750.0,24000.0,23100.0,24000.0,2250.0,
2010-07-02,22878.0,23250.0,23800.0,23250.0,23500.0,1547.0,
2010-07-05,23074.0,23450.0,24500.0,23000.0,23050.0,7382.0,
2010-07-06,23074.0,23450.0,23700.0,23450.0,23450.0,8293.0,
2010-07-07,23124.0,23500.0,24200.0,23400.0,24200.0,7755.0,
2010-07-08,23222.0,23600.0,24000.0,23500.0,23550.0,3788.0,
2010-07-09,23419.0,23800.0,24000.0,23600.0,23700.0,1369.0,
2010-07-12,23714.0,24100.0,24200.0,23800.0,24150.0,2799.0,
2010-07-13,23960.0,24350.0,24500.0,23800.0,24450.0,1190.0,
2010-07-14,24255.0,24650.0,24700.0,24200.0,24600.0,4478.0,
2010-07-15,24354.0,24750.0,25000.0,24100.0,25000.0,4945.0,
2010-07-16,24501.0,24900.0,24900.0,24500.0,24750.0,4097.0,
2010-07-19,24403.0,24800.0,24800.0,24500.0,24500.0,835.0,
2010-07-20,24354.0,24750.0,24800.0,24550.0,24800.0,4500.0,
2010-07-21,24895.0,25300.0,25300.0,24750.0,24750.0,4927.0,
2010-07-22,24501.0,24900.0,25400.0,24750.0,25300.0,2713.0,
2010-07-23,24796.0,25200.0,25300.0,24700.0,25100.0,4090.0,
2010-07-26,25387.0,25800.0,25800.0,25200.0,25200.0,1899.0,
2010-07-27,25338.0,25750.0,26550.0,25750.0,26300.0,6607.0,
2010-07-28,24944.0,25350.0,26000.0,25300.0,26000.0,9525.0,
2010-07-29,24354.0,24750.0,25500.0,24750.0,25100.0,7601.0,
2010-07-30,24993.0,25400.0,25550.0,24800.0,24800.0,7001.0,
2010-08-02,25092.0,25500.0,26300.0,25400.0,25400.0,9895.0,
2010-08-03,25042.0,25450.0,25500.0,24850.0,25500.0,6333.0,
2010-08-04,24550.0,24950.0,25450.0,24900.0,25450.0,2296.0,
2010-08-05,24550.0,24950.0,25200.0,24500.0,25200.0,579.0,
2010-08-06,24009.0,24400.0,25000.0,24400.0,25000.0,1500.0,
2010-08-09,24304.0,24700.0,25000.0,24600.0,25000.0,2607.0,
2010-08-10,24108.0,24500.0,24700.0,24150.0,24700.0,2761.0,
2010-08-11,24009.0,24400.0,24900.0,24000.0,24900.0,1685.0,
2010-08-12,24009.0,24400.0,24900.0,24000.0,24900.0,568.0,
2010-08-13,23370.0,23750.0,24500.0,23650.0,24200.0,3330.0,
2010-08-16,23370.0,23750.0,23950.0,23700.0,23750.0,1346.0,
2010-08-17,23665.0,24050.0,24100.0,23750.0,23750.0,2694.0,
2010-08-18,23370.0,23750.0,24450.0,23600.0,24450.0,2927.0,
2010-08-19,22976.0,23350.0,23750.0,23200.0,23750.0,9273.0,
2010-08-20,22878.0,23250.0,24400.0,23250.0,24400.0,1383.0,
2010-08-23,22828.0,23200.0,23550.0,22900.0,23250.0,2027.0,
2010-08-24,22533.0,22900.0,23250.0,22700.0,23200.0,1193.0,
2010-08-25,22582.0,22950.0,23050.0,22800.0,22900.0,2781.0,
2010-08-26,22582.0,22950.0,23400.0,22650.0,23400.0,2506.0,
2010-08-27,22533.0,22900.0,23200.0,21650.0,23100.0,4538.0,
2010-08-30,22533.0,22900.0,22950.0,22300.0,22850.0,792.0,
2010-08-31,22090.0,22450.0,23050.0,22200.0,22200.0,200.0,
2010-09-01,22632.0,23000.0,23950.0,21650.0,23950.0,3095.0,
2010-09-02,22238.0,22600.0,23000.0,22600.0,23000.0,4185.0,
2010-09-03,22632.0,23000.0,23500.0,22500.0,22650.0,446.0,
2010-09-06,22533.0,22900.0,23900.0,22900.0,23100.0,984.0,
2010-09-07,22681.0,23050.0,23450.0,22500.0,23450.0,687.0,
2010-09-08,22632.0,23000.0,23400.0,22600.0,22600.0,35.0,
2010-09-09,22632.0,23000.0,23050.0,22700.0,23050.0,280.0,
2010-09-10,22435.0,22800.0,23000.0,22600.0,22700.0,1434.0,
2010-09-13,21697.0,22050.0,22800.0,21950.0,22800.0,4435.0,
2010-09-14,21352.0,21700.0,22300.0,21700.0,22000.0,3837.0,
2010-09-15,21352.0,21700.0,22000.0,21000.0,21500.0,4611.0,
2010-09-16,21894.0,22250.0,22400.0,21700.0,21700.0,1391.0,
2010-09-17,21648.0,22000.0,22400.0,21850.0,22400.0,272.0,
2010-09-20,21894.0,22250.0,22250.0,22050.0,22250.0,59.0,
2010-09-24,21894.0,22250.0,22800.0,21550.0,21550.0,1687.0,
2010-09-27,21156.0,21500.0,22400.0,21450.0,22300.0,9083.0,
2010-09-28,20664.0,21000.0,21900.0,20700.0,21900.0,15258.0,
2010-09-29,21106.0,21450.0,21550.0,20850.0,21000.0,1855.0,
2010-09-30,21205.0,21550.0,21650.0,21350.0,21450.0,1551.0,
2010-10-01,21156.0,21500.0,21750.0,21300.0,21550.0,1368.0,
2010-10-04,21303.0,21650.0,21800.0,21100.0,21100.0,3187.0,
2010-10-05,21303.0,21650.0,21900.0,21350.0,21900.0,4970.0,
2010-10-06,21697.0,22050.0,22500.0,21850.0,22000.0,6588.0,
2010-10-07,21992.0,22350.0,22450.0,21950.0,22450.0,2911.0,
2010-10-08,22041.0,22400.0,22800.0,22150.0,22350.0,548.0,
2010-10-11,22435.0,22800.0,23900.0,22500.0,23100.0,2402.0,
2010-10-12,22287.0,22650.0,23300.0,22000.0,23300.0,2880.0,
2010-10-13,21795.0,22150.0,22750.0,22050.0,22400.0,3320.0,
2010-10-14,22090.0,22450.0,22600.0,22100.0,22200.0,9620.0,
2010-10-15,22435.0,22800.0,22850.0,22150.0,22650.0,2834.0,
2010-10-18,22681.0,23050.0,23100.0,22800.0,23100.0,1292.0,
2010-10-19,23419.0,23800.0,23800.0,22950.0,23100.0,9443.0,
2010-10-20,23468.0,23850.0,23900.0,23700.0,23800.0,4087.0,
2010-10-21,23714.0,24100.0,24200.0,23850.0,24000.0,4511.0,
2010-10-22,23616.0,24000.0,24100.0,23400.0,24100.0,1699.0,
2010-10-25,23419.0,23800.0,24250.0,23500.0,24250.0,3458.0,
2010-10-26,23025.0,23400.0,23950.0,23000.0,23800.0,4698.0,
2010-10-27,22533.0,22900.0,23550.0,22850.0,23550.0,3255.0,
2010-10-28,22927.0,23300.0,23450.0,22700.0,22850.0,1350.0,
2010-10-29,23370.0,23750.0,23750.0,22650.0,23300.0,3436.0,
2010-11-01,22681.0,23050.0,23800.0,22950.0,23800.0,5053.0,
2010-11-02,23124.0,23500.0,23500.0,22500.0,23050.0,5570.0,
2010-11-03,22632.0,23000.0,23500.0,22850.0,23500.0,1476.0,
2010-11-04,22632.0,23000.0,23300.0,22600.0,23300.0,1275.0,
2010-11-05,22090.0,22450.0,23000.0,22400.0,23000.0,9543.0,
2010-11-08,21746.0,22100.0,22500.0,22050.0,22500.0,3509.0,
2010-11-09,21746.0,22100.0,22150.0,21700.0,22050.0,4323.0,
2010-11-10,21648.0,22000.0,22700.0,21550.0,22700.0,6179.0,
2010-11-11,21598.0,21950.0,21950.0,21700.0,21700.0,647.0,
2010-11-12,21451.0,21800.0,22100.0,21400.0,22100.0,3472.0,
2010-11-15,21205.0,21550.0,22050.0,21500.0,22050.0,3300.0,
2010-11-16,20860.0,21200.0,22050.0,21200.0,21350.0,3843.0,
2010-11-17,20959.0,21300.0,21450.0,21000.0,21400.0,733.0,
2010-11-18,20959.0,21300.0,21550.0,20950.0,21550.0,2814.0,
2010-11-19,21057.0,21400.0,21650.0,21400.0,21650.0,3405.0,
2010-11-22,20860.0,21200.0,22100.0,21100.0,22100.0,4404.0,
2010-11-23,20910.0,21250.0,21350.0,20900.0,21200.0,2666.0,
2010-11-24,20664.0,21000.0,21450.0,20500.0,20850.0,2506.0,
2010-11-25,20368.0,20700.0,21200.0,20650.0,21050.0,3849.0,
2010-11-26,20270.0,20600.0,20900.0,20350.0,20900.0,2342.0,
2010-11-29,19876.0,20200.0,20550.0,20150.0,20450.0,5100.0,
2010-11-30,19975.0,20300.0,20600.0,19950.0,20600.0,1750.0,
2010-12-01,19630.0,19950.0,20350.0,19900.0,20300.0,6156.0,
2010-12-02,19827.0,20150.0,20250.0,19600.0,19950.0,4013.0,
2010-12-03,19532.0,19850.0,20150.0,19750.0,20000.0,3145.0,
2010-12-06,19286.0,19600.0,20100.0,19450.0,19850.0,8956.0,
2010-12-07,19286.0,19600.0,19700.0,19400.0,19600.0,4831.0,
2010-12-08,18942.0,19250.0,19650.0,19250.0,19500.0,3802.0,
2010-12-09,19532.0,19850.0,19900.0,19250.0,19250.0,1856.0,
2010-12-10,19384.0,19700.0,19900.0,19550.0,19850.0,570.0,
2010-12-13,19778.0,20100.0,20100.0,19700.0,19700.0,2180.0,
2010-12-14,19680.0,20000.0,20100.0,19850.0,20100.0,2030.0,
2010-12-15,19827.0,20150.0,20300.0,19700.0,20300.0,8094.0,
2010-12-16,19729.0,20050.0,20250.0,19750.0,19800.0,3243.0,
2010-12-17,19876.0,20200.0,20350.0,19700.0,20350.0,3219.0,
2010-12-20,19286.0,19600.0,20100.0,19400.0,20100.0,5853.0,
2010-12-21,19434.0,19750.0,20000.0,19600.0,20000.0,801.0,
2010-12-22,19384.0,19700.0,20150.0,19350.0,19750.0,4210.0,
2010-12-23,19680.0,20000.0,20000.0,19400.0,19650.0,2228.0,
2010-12-24,19876.0,20200.0,20200.0,19700.0,20150.0,3794.0,
2010-12-27,19729.0,20050.0,21250.0,19950.0,20300.0,6448.0,
2010-12-28,19876.0,20200.0,20500.0,20000.0,20300.0,2590.0,
2010-12-29,19926.0,20250.0,20400.0,20000.0,20100.0,2424.0,
2010-12-30,19975.0,20300.0,20450.0,20000.0,20050.0,1419.0,
2011-01-03,19876.0,20200.0,20250.0,19950.0,20050.0,2444.0,
2011-01-04,19926.0,20250.0,20400.0,20000.0,20400.0,1512.0,
2011-01-05,19926.0,20250.0,20300.0,19950.0,20250.0,2270.0,
2011-01-06,19975.0,20300.0,20350.0,19950.0,20050.0,1875.0,
2011-01-07,20024.0,20350.0,20350.0,19800.0,19950.0,609.0,
2011-01-10,19778.0,20100.0,20350.0,19950.0,20350.0,2312.0,
2011-01-11,19827.0,20150.0,20350.0,19950.0,20350.0,1647.0,
2011-01-12,19778.0,20100.0,20300.0,19700.0,20300.0,2479.0,
2011-01-13,19630.0,19950.0,20150.0,19950.0,20150.0,3781.0,
2011-01-14,19680.0,20000.0,20350.0,19950.0,20150.0,34838.0,
2011-01-17,19335.0,19650.0,20350.0,19550.0,20350.0,3879.0,
2011-01-18,19188.0,19500.0,19950.0,19400.0,19400.0,1479.0,
2011-01-19,19138.0,19450.0,19800.0,19300.0,19800.0,1634.0,
2011-01-20,19040.0,19350.0,19750.0,19100.0,19750.0,1384.0,
2011-01-21,18400.0,18700.0,19550.0,18700.0,19550.0,1966.0,
2011-01-24,18794.0,19100.0,19300.0,18800.0,19000.0,980.0,
2011-01-25,18450.0,18750.0,19200.0,18550.0,18700.0,1596.0,
2011-01-26,18696.0,19000.0,20100.0,18800.0,19150.0,996.0,
2011-01-27,18745.0,19050.0,19500.0,19000.0,19400.0,3173.0,
2011-01-28,19483.0,19800.0,20400.0,18750.0,19200.0,54390.0,
2011-01-31,19630.0,19950.0,20200.0,19600.0,19700.0,4365.0,
2011-02-01,19680.0,20000.0,20200.0,19500.0,20200.0,1036.0,
2011-02-07,19630.0,19950.0,20200.0,19800.0,20200.0,1819.0,
2011-02-08,19188.0,19500.0,20200.0,19400.0,20200.0,1449.0,
2011-02-09,19040.0,19350.0,19850.0,19100.0,19350.0,1309.0,
2011-02-10,19434.0,19750.0,19750.0,19000.0,19000.0,1306.0,
2011-02-11,18892.0,19200.0,19800.0,19100.0,19800.0,2768.0,
2011-02-14,18499.0,18800.0,19500.0,18700.0,19000.0,1756.0,
2011-02-15,18400.0,18700.0,18950.0,18200.0,18800.0,1048.0,
2011-02-16,17859.0,18150.0,18700.0,18100.0,18700.0,4370.0,
2011-02-17,17810.0,18100.0,18550.0,17750.0,18150.0,1771.0,
2011-02-18,18253.0,18550.0,18600.0,18100.0,18200.0,676.0,
2011-02-21,18351.0,18650.0,18800.0,18100.0,18700.0,820.0,
2011-02-22,17908.0,18200.0,18650.0,18150.0,18650.0,1246.0,
2011-02-23,17908.0,18200.0,18500.0,17450.0,18200.0,3315.0,
2011-02-24,17072.0,17350.0,18200.0,17350.0,18200.0,2184.0,
2011-02-25,16875.0,17150.0,17650.0,17150.0,17350.0,866.0,
2011-02-28,16924.0,17200.0,17450.0,16900.0,17450.0,735.0,
2011-03-02,16482.0,16750.0,17400.0,16750.0,17200.0,1387.0,
2011-03-03,16432.0,16700.0,17200.0,16500.0,16500.0,4878.0,
2011-03-04,16580.0,16850.0,17200.0,16500.0,16900.0,2090.0,
2011-03-07,17318.0,17600.0,17600.0,16600.0,16950.0,1385.0,
2011-03-08,16924.0,17200.0,17500.0,16600.0,17500.0,2662.0,
2011-03-09,16580.0,16850.0,17400.0,16850.0,16950.0,1201.0,
2011-03-10,17023.0,17300.0,17300.0,16850.0,17050.0,950.0,
2011-03-11,16974.0,17250.0,17300.0,16950.0,17300.0,371.0,
2011-03-14,16875.0,17150.0,17400.0,16250.0,16900.0,3855.0,
2011-03-15,16531.0,16800.0,17400.0,16300.0,17400.0,2321.0,
2011-03-16,16432.0,16700.0,16900.0,16450.0,16800.0,1533.0,
2011-03-17,16432.0,16700.0,16900.0,16550.0,16900.0,2702.0,
2011-03-18,15940.0,16200.0,16900.0,16150.0,16450.0,8698.0,
2011-03-21,15891.0,16150.0,16350.0,16000.0,16350.0,3835.0,
2011-03-22,16186.0,16450.0,16450.0,15950.0,16400.0,6667.0,
2011-03-23,16432.0,16700.0,16700.0,16500.0,16600.0,3280.0,
2011-03-24,16875.0,17150.0,17200.0,16550.0,16800.0,2191.0,
2011-03-25,16875.0,17150.0,17400.0,17100.0,17150.0,2957.0,
2011-03-28,16285.0,16550.0,17100.0,16500.0,17100.0,3171.0,
2011-03-29,16678.0,16950.0,16950.0,16500.0,16700.0,2928.0,
2011-03-30,16334.0,16600.0,17100.0,16500.0,17100.0,3029.0,
2011-03-31,16482.0,16750.0,16900.0,16400.0,16800.0,3342.0,
